Unnamed: 0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	mean
CD8+ Tcm	0.0	0.241046666666667	0.437783333333333	0.0	0.125286666666667	0.122253333333333	0.0	0.0515600000000001	0.100506666666667	0.643686666666667	0.0441966666666667	0.0	0.0284833333333333	0.1322	0.0028433333333333	0.0919833333333333	0.0161433333333333	0.05233	0.466303333333333	0.0867366666666667	1.0	0.498096666666667	0.0860633333333334	1.0	0.107403333333333	0.0	0.537953333333333	0.0643966666666667	0.11034	0.826926666666667	0.0707766666666667	0.0817366666666667	1.0	0.02455	0.167246666666667	0.0362766666666666	0.0	0.0017399999999999	0.11689	0.0145	0.182473333333333	0.12875	0.53966	1.0	0.06253	0.0329433333333333	0.177403333333333	0.105083333333333	0.291966666666667	0.0	0.171056666666667	0.13776	0.0576	0.05133	0.131663333333333	0.0813866666666667	1.0	0.06695	0.05809	0.560206666666667	0.233723333333333	0.0588233333333333	0.0	0.435036666666667	0.113063333333333	0.08275	0.16667	0.0	0.0	0.151046666666667	0.140483333333333	0.314666666666667	0.0737966666666666	0.01528	0.1248	0.183713333333333	1.0	0.0	0.0529966666666667	0.0847866666666667	0.188436666666667	0.0	1.0	0.07052	0.183713333333333	0.12825	0.0	1.0	0.415663333333333	0.09756	0.07443	0.19524	0.586696666666667	0.129726666666667	0.3481	0.0402666666666667	0.291013333333333	0.372103333333333	0.0156933333333333	0.06306	0.0571066666666666	0.0021633333333332	0.0801500000000001	0.0958466666666666	0.04814	0.637866666666667	0.275506666666667	0.0	0.417106666666667	0.03033	0.13445	0.118286666666667	0.0185	0.203466666666667	0.108183333333333	0.111683333333333	0.0012733333333333	0.0	0.0770999999999999	0.0926900000000001	0.16667	0.54988	0.0	1.0	0.06519	0.182473333333333	0.0962666666666666	0.03135	0.215746666666667	0.0111966666666666	0.340286666666667	0.00021	0.0966966666666667	0.0867366666666667	1.0	0.181183333333333	0.0388233333333333	1.0	0.0498333333333333	0.02689	0.456043333333333	0.488786666666667	0.0798166666666666	0.0	0.384443333333333	0.689646666666667	0.13832	0.0038766666666666	0.27054	0.0	0.18911	0.51051	0.0191366666666667	0.0040566666666667	0.0980233333333334	0.0043333333333333	0.0593900000000001	0.19789	0.437783333333333	0.212183333333333	0.0110766666666666	0.425313333333333	0.0227166666666667	0.03931	0.0242333333333333	0.33545	0.0092266666666667	0.0026766666666666	0.0716266666666666	0.240233333333333	0.231396666666667	0.456043333333333	0.1601	0.0646533333333333	0.204926666666667	0.170453333333333	1.0	0.0382033333333334	0.107403333333333	0.298866666666667	0.433606666666667	0.279236666666667	0.2097644505494507
CD8+ Tem	0.0426066666666667	1.0	1.0	0.437593333333333	1.0	1.0	1.0	1.0	0.545626666666667	1.0	0.548923333333333	1.0	1.0	1.0	1.0	0.950413333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96302	1.0	0.921806666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.388013333333333	1.0	0.424533333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.330486666666667	1.0	1.0	1.0	0.764346666666667	1.0	1.0	1.0	0.509236666666667	1.0	1.0	0.92302	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.303146666666667	1.0	1.0	0.78705	1.0	1.0	1.0	1.0	0.87635	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8603	1.0	1.0	1.0	1.0	1.0	0.881056666666667	1.0	0.79332	1.0	0.749093333333333	1.0	1.0	0.493413333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.19416	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18441	1.0	1.0	0.912876666666667	1.0	0.72932	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.777663333333333	1.0	1.0	1.0	1.0	1.0	0.933226666666667	1.0	1.0	1.0	1.0	0.899156666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.712526666666667	1.0	1.0	0.9441576739926738
CD8+ naive T-cells	0.0	0.0	0.0	0.0	0.0	0.0	0.88682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0012499999999999	0.0	0.0	0.0	0.0	0.0	0.833796666666667	0.0	1.0	0.0866566666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.448986666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0004566666666666	0.0	0.0	0.0	0.0448533333333333	0.0	0.0	1.0	0.00019	0.130073333333333	0.67107	0.0	0.0	0.0	1.0	0.180253333333333	0.0	0.0	0.0	1.0	0.0	0.0	0.0168933333333333	0.0	0.0	0.0	0.0	0.0	7.33333333333697e-05	0.0	0.0	0.52252	0.0	0.0	0.0	0.05674	0.0	0.0005566666666666	0.0	0.0	0.0103233333333334	0.0011499999999999	0.0	0.0008966666666666	0.0742366666666666	0.0	0.0	0.0	0.0	0.10094	0.0	0.0	0.0126233333333333	0.0	0.0	0.0	0.0	0.0	0.00012	0.421236666666667	0.0	0.0	0.0168933333333333	0.0	0.160596666666667	0.0	0.209636666666667	0.0	0.0036766666666666	0.0	0.0	0.0148233333333333	0.0	0.0	0.0408500000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021799999999999	0.0	0.0	0.46352	0.0	1.0	0.0	0.0	0.0027899999999999	0.0	0.121913333333333	0.0	0.0	0.0	0.0	0.0	0.0044366666666666	0.0	0.0448533333333333	0.0	0.120706666666667	0.0	0.0306166666666666	5.66666666667048e-05	0.0	0.0039033333333333	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0756631501831502
CLP	0.0	0.0	0.0	6.66666666671034e-06	0.0717533333333333	0.0	0.0117833333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100693333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001299999999999	0.0	0.54008	0.0	0.14944	0.00063	0.0	0.0	0.05172	0.0	0.0	0.04556	0.548056666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232566666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.190796666666667	0.0	0.0	0.0	0.0595666666666667	0.0	0.0	0.648163333333333	0.137633333333333	0.0	0.0	0.0	0.00195	0.0	0.175746666666667	0.608293333333333	0.0	0.0	0.0	0.0	0.0011533333333333	0.0	0.0	0.0	0.148223333333333	0.0	0.0288166666666667	0.0	0.0002299999999999	0.0	0.0236166666666666	0.0	0.0	0.115866666666667	0.19643	0.16044	0.0	0.0	0.0	0.0	0.0	0.0	0.0054966666666667	0.0010933333333332	0.0	0.0	0.0	0.0724866666666667	0.0	0.0	0.0	0.0	0.35386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0279066666666666	0.0047166666666667	0.0	0.0	0.0	0.0	0.0224533333333333	0.0	0.0	0.0	0.0	0.00195	0.0	0.0	0.0	0.0	0.07782	0.0	0.0	0.35386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077666666666667	0.0	0.0	0.0	0.506803333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.0061566666666667	0.0	0.0	0.0	0.0	0.0	0.145816666666667	0.04061076923076923
CMP	0.193756666666667	0.537336666666667	1.0	0.827416666666667	0.207753333333333	0.39144	0.254753333333333	1.0	1.0	1.0	1.0	1.0	0.33433	0.10288	1.0	0.12639	0.0170033333333334	1.0	1.0	1.0	1.0	0.257813333333333	0.222936666666667	0.227933333333333	0.61085	1.0	0.396616666666667	0.688416666666667	0.10117	1.0	0.161236666666667	0.316493333333333	1.0	0.162086666666667	0.36833	0.171786666666667	1.0	1.0	0.128696666666667	1.0	1.0	0.522736666666667	0.559413333333333	1.0	1.0	1.0	0.257813333333333	0.414113333333333	1.0	1.0	1.0	0.234846666666667	1.0	1.0	0.12896	1.0	1.0	1.0	1.0	1.0	0.459246666666667	0.89572	0.09609	1.0	1.0	0.156246666666667	1.0	1.0	1.0	0.12639	1.0	0.341723333333333	0.09068	0.61085	0.580166666666667	0.36833	1.0	0.20422	1.0	0.0260333333333334	1.0	0.194893333333333	1.0	0.752406666666667	0.113633333333333	0.16523	0.0521466666666667	0.764183333333333	1.0	1.0	0.883716666666667	0.596493333333333	1.0	1.0	0.733613333333333	0.299816666666667	0.0785233333333333	1.0	1.0	0.25169	0.640066666666667	1.0	0.11263	0.379646666666667	0.0657733333333334	1.0	1.0	1.0	0.407036666666667	1.0	0.72623	1.0	0.0946533333333334	1.0	0.768083333333333	0.144476666666667	0.353823333333333	1.0	1.0	1.0	0.127646666666667	0.114133333333333	1.0	0.58281	1.0	1.0	1.0	1.0	1.0	0.127646666666667	1.0	0.219	0.10595	0.60806	1.0	1.0	1.0	0.85189	1.0	0.13228	1.0	1.0	0.33165	0.453236666666667	0.155473333333333	0.501943333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.77212	1.0	0.164266666666667	1.0	1.0	0.244113333333333	1.0	0.169373333333333	0.559413333333333	1.0	0.157863333333333	0.120816666666667	0.105266666666667	0.473963333333333	0.715573333333333	1.0	0.715573333333333	0.0	0.551783333333333	0.109836666666667	1.0	1.0	1.0	1.0	0.45132	0.388093333333333	1.0	0.08052	0.6623702747252747
Chondrocytes	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0736466666666666	0.0	0.0	0.0	0.93543	0.0	0.0	0.0	0.08429	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0262166666666667	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025566666666666	1.0	0.0	0.0	0.0	0.0	0.0099533333333333	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204566666666667	0.0	0.0	0.0	0.0	0.0	0.0393633333333333	0.0	0.1301	0.0	0.0	0.0	0.0	0.0928600000000001	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0172866666666667	0.0	0.0	0.0	0.0	0.0	0.1159	0.0079766666666666	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66666666666848e-05	1.0	0.0	0.01934	0.0	0.0	0.189913333333333	0.141396666666667	0.0	0.0003366666666666	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0045933333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0054499999999999	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0049266666666666	3.33333333335517e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0447933333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0667266666666667	0.12655886446886447
Class-switched memory B-cells	0.0004866666666666	0.0	0.0024333333333332	0.0	2.99999999999745e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023666666666666	0.0	0.0	0.0620366666666666	0.0	0.0	0.4239	0.0	1.0	1.0	0.09083	0.0	0.0019	0.0	0.0	0.148533333333333	0.0196	0.0276533333333333	0.0172233333333334	0.144793333333333	0.0196	0.0	0.0	0.11265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029599999999999	0.38374	0.0	0.0	0.0	0.17367	0.0	0.371976666666667	0.0	0.07314	0.297156666666667	0.0	0.0	1.0	0.264403333333333	0.0032766666666667	0.0083566666666666	0.0	0.0	0.02865	0.20986	0.0	0.0013066666666666	0.0	0.0	0.0	0.0	0.0085733333333333	1.0	0.0	0.0	0.247743333333333	0.0	0.0	0.0	0.144793333333333	0.0	1.0	0.293563333333333	0.650366666666667	0.0	0.11265	0.0	0.0	0.491463333333333	0.0292366666666667	0.16423	0.0	0.00948	0.14602	0.0	0.766063333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0184133333333333	0.0	0.0003266666666666	0.603006666666667	0.0292366666666667	0.0	0.0	0.0001499999999999	0.0049933333333332	0.87667	0.0	0.0	0.0	0.00422	0.0	0.0	0.0164466666666667	0.736686666666667	0.322403333333333	0.0065199999999999	0.0	1.0	0.83049	0.0	0.0006033333333332	0.0	0.15906	0.0	1.0	0.0	0.147253333333333	0.0	0.586243333333333	0.0	0.0	1.0	0.0	1.0	0.0	9.99999999995449e-06	0.0136500000000001	0.0	0.0010766666666666	0.655483333333333	0.0	0.0175933333333333	0.0	0.0	0.00011	0.0587533333333333	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2412	0.0	0.0	0.0	0.0	0.14112	0.09176	0.0	0.0266366666666666	0.0	0.0	0.184983333333333	0.0039666666666666	0.00338	0.530183333333333	0.135016666666667	1.0	0.02375	4.66666666666393e-05	0.13971516483516477
DC	0.0	0.0574133333333333	0.0	0.0	0.0	0.06059	0.0	0.0232233333333334	0.0279466666666667	0.0	0.0	0.0	0.12495	0.0	0.00458	0.20268	0.155493333333333	0.0	0.0	0.0329133333333333	0.308926666666667	0.398673333333333	0.340383333333333	0.0	1.0	0.0	0.03812	0.0	0.0413866666666667	0.647233333333333	0.0	0.443206666666667	0.00143	0.0	0.199136666666667	0.0	0.0	0.61071	0.682083333333333	0.0	0.63015	0.0334633333333333	1.0	1.0	0.31775	1.0	0.249453333333333	0.54153	0.0	0.0	0.0369633333333333	0.517123333333333	0.0283866666666667	0.0	0.0	0.0002466666666666	0.0528966666666667	0.02127	0.0	0.0	0.0008233333333332	1.0	0.0	0.378753333333333	0.172663333333333	0.0	0.0	0.0	0.0	0.0	0.43238	0.446056666666667	0.0811866666666666	0.0004899999999999	0.0016899999999999	0.2848	0.2189	0.0	0.0	0.192266666666667	0.62372	0.0	0.47077	0.692596666666667	0.0	0.398673333333333	0.0	0.0	0.0	0.25741	0.0	0.04532	0.69616	0.0	0.0	0.0	0.778456666666667	0.0	0.47928	0.0	0.158413333333333	0.0	0.0	0.364136666666667	0.249453333333333	0.0748533333333333	0.454203333333333	0.0	0.364136666666667	0.0811866666666666	0.0028266666666666	0.0008799999999999	0.0	0.00483	0.222646666666667	0.0822333333333334	0.0	0.0	0.13315	0.0008799999999999	1.0	0.183743333333333	0.0	1.0	0.0	0.0	0.207923333333333	0.0	0.0	0.00541	0.0	0.03812	0.0194233333333333	0.163	0.78228	0.0059466666666666	0.0	0.0	0.300046666666667	0.69616	0.47928	0.872546666666667	0.03972	0.0296533333333333	0.160003333333333	1.0	0.0	0.0	0.18071	0.0	0.0598266666666667	0.0	0.588273333333333	0.0	0.0004899999999999	0.0	1.0	0.0	0.130386666666667	0.45689	0.0	1.0	0.0	0.117306666666667	0.01803	0.0748533333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.67866	1.0	0.0334633333333333	0.0	0.581786666666667	0.0	0.443206666666667	0.0	0.547576666666667	0.63015	0.19890882783882774
Endothelial cells	0.0	0.0	0.0	0.0	0.0	0.0131166666666667	0.0	0.0	0.0	0.0	1.0	0.07252	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.385086666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225136666666667	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0202733333333334	0.0	0.181523333333333	0.0	0.0	0.0	0.0	0.0443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204716666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0023566666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01642	0.0	0.0	0.0	0.0	1.0	0.0	0.433573333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.05657	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.726733333333333	0.0	0.0	0.0	0.0	0.0	0.07941767399267399
Eosinophils	0.22133	0.0269233333333333	0.0	0.0	0.0	0.07265	0.16972	0.0	0.0034766666666666	0.0	0.130726666666667	0.01527	0.218823333333333	0.220503333333333	0.108266666666667	0.08847	0.942476666666667	0.0	0.41593	0.49517	0.0405333333333333	0.356796666666667	0.0538966666666667	0.0032766666666667	0.36901	0.0006466666666666	0.00021	0.0	0.109363333333333	0.191176666666667	0.07833	0.0	0.0	0.172746666666667	0.170683333333333	0.0340433333333333	0.0009966666666666	0.00331	0.0676933333333334	0.0189133333333333	0.0329433333333333	0.136223333333333	0.229376666666667	0.0274766666666667	0.2801	0.182953333333333	0.0670966666666667	0.0	0.0161466666666666	0.0	0.47354	0.170683333333333	0.0238	0.398773333333333	0.0208033333333333	0.0035399999999999	0.09768	0.0056699999999999	0.0	0.02193	0.0247133333333334	0.690943333333333	0.0	0.204576666666667	0.0807833333333333	0.0010999999999999	0.0004399999999999	0.174656666666667	0.0396133333333333	0.0167066666666666	0.11597	0.169183333333333	0.01467	0.0236266666666667	0.0353233333333334	0.0	0.377466666666667	0.0345166666666666	0.0	0.25281	0.0019566666666667	0.0	0.154156666666667	0.543226666666667	0.0807833333333333	0.122286666666667	0.133906666666667	0.0941966666666667	0.00948	2.000000000002e-05	0.0062833333333333	0.0454133333333333	0.159836666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0387766666666667	0.03181	0.176736666666667	0.812736666666667	0.0009166666666666	0.0224333333333333	0.0	0.0752366666666666	0.0288666666666667	0.0	1.0	0.30687	0.04792	0.0	0.29895	0.226353333333333	0.0	0.0	0.0469866666666666	0.39139	0.0708	0.0	0.154403333333333	0.0	0.18097	0.0221966666666666	0.0	0.0077033333333332	0.536146666666667	0.04042	0.518293333333333	0.02193	0.0436633333333334	0.0346	0.0214866666666667	0.02008	0.0	0.0407066666666667	1.0	0.0297733333333333	0.02401	0.0279566666666666	0.474266666666667	1.0	0.0	0.06368	0.0888766666666667	0.0353233333333334	0.0059799999999999	0.131003333333333	0.0220233333333333	0.0396133333333333	0.0522866666666667	0.0	0.0	0.0950299999999999	0.0313633333333333	0.0	0.250266666666667	0.0096033333333333	0.163916666666667	0.0	0.03255	0.0842666666666667	0.136496666666667	0.0621733333333333	0.0921433333333334	1.0	0.0	0.0	0.0	0.0587233333333333	1.0	0.0724766666666666	0.0	0.0340433333333333	0.0022699999999999	0.0528233333333333	0.0	0.0054633333333333	0.13225	0.12158765567765574
Epithelial cells	0.00221	0.0	0.0	0.0	0.0006033333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.690063333333333	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.05188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.979786666666667	0.0	0.0	0.0	0.0	0.0	0.0340333333333334	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.740596666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031168919413919412
Erythrocytes	1.0	0.5526	1.0	1.0	1.0	0.5526	1.0	0.08129	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.690046666666667	1.0	1.0	1.0	1.0	1.0	0.02328	0.0161533333333334	1.0	0.0	1.0	1.0	1.0	0.271813333333333	1.0	1.0	1.0	1.0	0.106346666666667	0.47356	0.889916666666667	1.0	0.0346333333333333	0.01788	1.0	0.05475	1.0	1.0	1.0	0.02622	0.01009	1.0	0.889916666666667	0.0777266666666667	1.0	0.00695	0.429363333333333	1.0	1.0	1.0	0.05636	1.0	0.00487	1.0	1.0	0.0777266666666667	0.05005	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.100313333333333	1.0	1.0	1.0	1.0	0.829146666666667	1.0	0.08523	1.0	0.65137	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.633423333333333	1.0	0.889916666666667	1.0	1.0	1.0	1.0	1.0	1.0	0.498076666666667	0.0458933333333333	1.0	1.0	1.0	0.0788533333333333	0.0539566666666667	1.0	0.31049	0.429363333333333	0.257603333333333	1.0	1.0	0.0090166666666666	1.0	1.0	1.0	1.0	0.0825433333333333	1.0	1.0	0.37378	1.0	0.0168066666666666	1.0	1.0	1.33333333333097e-05	1.0	1.0	1.0	0.429363333333333	1.0	1.0	1.0	0.0092433333333333	1.0	0.0105833333333333	1.0	1.0	0.0199533333333334	0.582883333333333	1.0	1.0	1.0	1.0	1.0	0.0195733333333333	0.0325566666666667	0.0019866666666666	0.498076666666667	1.0	0.0058766666666666	1.0	1.0	0.0284266666666667	1.0	0.889916666666667	1.0	1.0	0.0076033333333333	0.240573333333333	1.0	1.0	0.777796666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.802616666666667	1.0	0.802616666666667	1.0	0.7631845421245418
Fibroblasts	0.0004033333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0655133333333333	0.0001633333333332	0.221013333333333	0.0	0.0021099999999999	0.0	0.0	0.0016233333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0352466666666666	0.0	0.0	0.456703333333333	0.0	0.0	0.232756666666667	0.01883	1.0	0.0	0.03842	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.02275	0.0	0.0	0.0	0.0	0.0	0.0047766666666666	0.0	0.0	0.0	0.239746666666667	0.0	0.0	0.0	0.0	0.283283333333333	0.0242233333333334	0.0	0.281193333333333	0.0	0.0030799999999999	0.0	0.0	0.0	0.0	0.0039933333333332	0.0	0.0	0.0	0.0	0.0	0.0001266666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0003233333333333	1.0	0.0	0.0	0.0	0.0	0.0405133333333333	0.0	0.0	0.0	0.17849	1.0	0.0013666666666666	0.0	0.0	0.0	0.156763333333333	0.0	0.0501833333333334	0.0	0.0	0.0	0.0326033333333333	0.0	0.03288	0.0	1.0	0.0	7.66666666666138e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.17477	0.0	0.0	0.0	0.0725666666666667	0.0	0.0	0.0	1.0	0.0	0.0436366666666667	0.0	0.0319833333333334	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0659266666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0368266666666667	0.0	0.0	0.0	0.0	0.0	0.09810366300366297
