Unnamed: 0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	mean
CD8+ Tcm	0.307423333333333	0.0	0.0685133333333333	0.0198066666666666	0.203053333333333	0.128256666666667	0.0524666666666667	0.01725	0.19065	0.20821	0.235033333333333	0.243006666666667	0.0057766666666666	0.0013766666666666	0.0016666666666667	0.0	0.0046833333333333	0.14017	0.0	0.21337	0.15899	0.0	0.147856666666667	0.0	0.0	0.02358	0.0039666666666666	0.0413733333333334	0.0	0.0117	0.0	0.0217733333333333	0.0	0.0101066666666667	0.262266666666667	0.137966666666667	0.0157066666666666	1.0	0.0766566666666667	0.181643333333333	0.147856666666667	0.198826666666667	0.0415433333333334	0.0293666666666667	0.0	0.0519366666666666	0.04742	0.0208166666666667	0.127833333333333	0.04595	0.0552666666666667	0.0273133333333333	0.239723333333333	0.275206666666667	0.110196666666667	0.289876666666667	0.0960833333333333	0.0953066666666667	0.0232366666666667	0.462076666666667	0.0	0.13164	0.0	0.311686666666667	0.261303333333333	0.0514466666666666	0.699633333333333	0.110196666666667	0.137966666666667	0.0	1.0	0.0216066666666667	0.22696	0.0181866666666667	0.0657033333333333	0.157193333333333	0.103536666666667	0.0826533333333334	0.01417	0.0002566666666666	0.181073333333333	0.0002466666666666	0.104423333333333	0.00739	0.112026666666667	0.0020599999999999	0.0	0.13958	0.39275	0.08678	0.138476666666667	0.283136666666667	0.0187133333333334	0.181073333333333	0.0593366666666667	0.2725	0.0	0.0699733333333333	0.0322	0.0932966666666667	0.10312	0.15301	0.00751	0.166466666666667	0.0070599999999999	0.0230866666666667	0.0	0.178633333333333	0.0	0.08861	3.33333333335517e-06	0.17061	0.16757	0.0697066666666667	0.0	0.0833333333333334	0.147856666666667	0.0028333333333333	0.07272	3.33333333333297e-05	0.0194466666666666	0.0370833333333334	0.0375733333333333	0.189946666666667	0.0086433333333333	0.0	0.143453333333333	0.28704	0.0305733333333333	1.0	0.309446666666667	0.0549833333333334	0.0699733333333333	0.158433333333333	0.13697	0.70415	0.43231	0.0469166666666667	0.0	0.0	0.0606733333333334	0.15301	0.20098	0.01324	0.01962	0.0	0.729946666666667	0.0	0.07245	0.03444	0.12321853333333337
CD8+ Tem	1.0	0.94303	1.0	1.0	0.384163333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.593743333333333	1.0	1.0	0.537163333333333	1.0	1.0	0.16003	1.0	0.760353333333333	0.380743333333333	1.0	1.0	1.0	0.724686666666667	1.0	0.632093333333333	1.0	0.575796666666667	0.796183333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.347783333333333	1.0	1.0	0.97253	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.97548	1.0	1.0	1.0	0.52932	1.0	0.865496666666667	1.0	0.923276666666667	0.988033333333333	1.0	1.0	1.0	1.0	1.0	1.0	0.920606666666667	1.0	1.0	1.0	1.0	1.0	0.83847	1.0	1.0	1.0	1.0	0.957976666666667	1.0	1.0	1.0	0.228173333333333	1.0	1.0	1.0	1.0	1.0	0.82515	0.93476	0.59806	1.0	1.0	1.0	1.0	0.795163333333333	0.62085	1.0	0.804563333333333	1.0	1.0	1.0	1.0	0.545083333333333	0.829686666666667	1.0	1.0	1.0	1.0	1.0	1.0	0.664686666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.472433333333333	1.0	1.0	0.696786666666667	1.0	1.0	0.118063333333333	1.0	1.0	1.0	1.0	1.0	0.349693333333333	1.0	1.0	0.5618	1.0	0.912346088888889
CD8+ naive T-cells	0.0	0.15402	0.0596033333333333	0.0277066666666667	0.0	0.0	0.282006666666667	0.0	0.0	0.0	0.0	0.0068966666666666	0.0197266666666667	0.0	0.438276666666667	1.0	0.0	0.0	0.142723333333333	0.0	0.0	0.0790766666666667	0.0	0.00799	0.0854133333333333	0.0	0.0	0.0328066666666667	0.0081833333333333	0.0	1.0	1.0	0.23195	0.0	0.0	0.0091266666666666	0.535913333333333	0.0	0.0	0.0004566666666666	0.0	0.0	0.0	1.0	0.0174766666666667	0.0	7.9999999999969e-05	0.0	0.0	0.0	0.0	7.9999999999969e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199783333333333	0.0	0.0	0.0	0.0	0.0087866666666667	0.172836666666667	0.0108433333333333	0.0	0.0	0.0	0.0004899999999999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0299533333333334	1.0	0.255703333333333	0.0229966666666667	0.0	0.22634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009633333333333	0.0049733333333333	1.0	0.0090233333333333	0.210123333333333	0.0	2.000000000002e-05	0.0	0.0	0.0	0.34858	0.0	1.0	0.0	0.262093333333333	0.0	0.0	0.23377	0.514593333333333	0.0	0.0	0.0288166666666667	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.99999999995449e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0031366666666666	0.0	0.0	0.0207766666666667	0.0611033333333333	1.0	0.0	0.0	0.0	0.0	1.0	0.00714	0.0	0.0004933333333333	0.10806	0.0	0.10587282222222222
CLP	0.135943333333333	0.190403333333333	0.124033333333333	0.222636666666667	0.0	0.0	0.01679	0.0	0.0	0.0	0.26247	0.0087066666666666	0.0426433333333334	0.02146	0.0043199999999999	0.2886	0.0058899999999999	4.000000000004e-05	0.246743333333333	0.0	0.0	0.857646666666667	0.14511	0.0	0.0	0.0	0.0	0.324533333333333	0.0513033333333334	0.0	0.0007933333333333	1.0	0.0681	0.02973	0.0149	1.0	0.0724433333333333	0.0	0.0206833333333334	0.150066666666667	0.0	0.0674066666666666	0.0	0.957096666666667	0.18229	0.0	0.123013333333333	0.0	0.0702766666666667	0.0	0.0	0.00016	0.0021066666666667	0.372823333333333	0.69976	0.28214	0.0	0.0	0.97024	0.0420033333333333	0.0	0.04327	0.0005566666666666	0.0	0.0	0.16637	0.0	0.33299	0.222636666666667	0.0	0.259416666666667	0.0	0.0060433333333332	0.0	0.0391233333333333	1.0	0.0532833333333333	0.0	0.0	0.125986666666667	0.0	0.0829800000000001	0.211166666666667	0.00355	0.167596666666667	0.0	0.0126566666666666	0.0	0.0	0.0907833333333333	0.0	0.0	0.0374333333333333	0.0010433333333332	0.0	0.05384	0.0	0.0739766666666667	0.0	0.0	0.0426433333333334	0.0	0.67448	1.66666666666648e-05	0.07476	0.0	0.0	0.0096	0.0011733333333333	0.0967133333333333	0.0	0.0	0.345456666666667	0.01287	0.0762066666666666	0.0	0.351016666666667	0.315833333333333	0.0	0.20559	0.121046666666667	0.0	0.0	0.0	0.246743333333333	0.172906666666667	6.33333333333042e-05	0.6065	0.0	0.0	0.0	0.14172	0.473913333333333	0.256353333333333	0.129296666666667	0.125013333333333	0.0	0.519	1.0	0.13709	0.0	0.0	0.0	0.0	1.0	0.0	0.0777266666666667	0.0	0.41903	0.0	0.13128515555555553
CMP	0.0851	0.05166	0.964066666666667	0.336103333333333	1.0	0.6558	0.16448	1.0	0.711646666666667	0.102476666666667	0.142843333333333	0.0080266666666666	0.11366	0.0827333333333333	0.349426666666667	0.128036666666667	0.0229166666666667	0.523913333333333	1.0	0.18702	0.954153333333333	1.0	0.355476666666667	0.19952	0.141196666666667	0.07462	0.215996666666667	0.158186666666667	0.0497466666666667	1.0	1.0	0.0593833333333333	1.0	1.0	1.0	0.0831066666666667	0.288003333333333	0.27049	0.58802	0.333103333333333	0.30541	0.1806	1.0	0.0429066666666666	0.128036666666667	1.0	0.0842866666666666	0.768743333333333	0.236786666666667	0.715223333333333	1.0	1.0	1.0	1.0	0.106256666666667	0.04345	0.314663333333333	0.15612	0.114626666666667	0.47046	1.0	0.0050833333333333	0.32732	0.15362	1.0	0.314663333333333	0.83333	1.0	0.453973333333333	0.0392533333333334	0.162263333333333	0.9226	1.0	0.25622	0.06072	0.10049	0.36964	1.0	0.38264	0.42873	0.15486	0.558816666666667	0.156533333333333	0.222223333333333	0.24726	0.44021	0.320146666666667	0.903083333333333	1.0	0.16407	0.06104	0.189166666666667	0.3479	0.556453333333333	0.170143333333333	0.25111	1.0	0.307993333333333	0.178063333333333	1.0	0.1806	0.09741	0.54629	0.945443333333333	1.0	0.08621	0.776996666666667	0.528686666666667	0.213026666666667	0.17071	0.11765	0.684576666666667	1.0	0.244423333333333	0.246276666666667	0.0528766666666667	1.0	0.149483333333333	1.0	0.0453266666666666	0.231273333333333	1.0	1.0	0.462213333333333	0.142183333333333	0.0967166666666667	0.103613333333333	0.253023333333333	0.391303333333333	0.138033333333333	0.0430733333333333	0.12115	0.0435966666666666	1.0	0.155286666666667	0.142183333333333	1.0	0.487613333333333	0.0791966666666667	1.0	0.218326666666667	0.479116666666667	0.0626566666666667	1.0	0.109373333333333	0.301666666666667	1.0	0.44405	0.152906666666667	0.218326666666667	0.4404731555555557
Chondrocytes	0.0	0.0001966666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.66666666671034e-06	1.0	0.0	0.0	0.05647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0008366666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05532	0.0	0.0	0.0	0.0135466666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.479526666666667	0.0	8.66666666666793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01562	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.320746666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029233333333333	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0180533333333334	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06675315555555555
Class-switched memory B-cells	0.391333333333333	0.0	0.1118	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.58595	0.07268	0.0	0.0	0.0	0.401376666666667	0.0	0.729886666666667	0.49737	0.0	0.0	0.253506666666667	0.0462366666666667	0.02983	0.80214	1.0	0.349733333333333	0.484353333333333	0.0	0.00336	0.0016233333333333	0.0006599999999999	0.455993333333333	0.176956666666667	1.0	1.0	1.0	0.0	1.0	0.0	0.15317	0.0	0.218406666666667	0.0073633333333333	0.387356666666667	0.0009	0.0	0.0	0.0	0.805346666666667	0.0004266666666666	1.0	0.0150933333333333	1.0	0.0	1.0	0.0	0.56679	0.0	1.0	0.0127433333333333	0.81532	0.66305	0.0072233333333333	1.0	1.0	0.0	1.0	0.50418	0.295946666666667	0.0014633333333333	0.0001999999999999	1.0	1.0	0.0121133333333333	0.0	0.0	0.0	0.168953333333333	0.0071	0.0047399999999999	0.55027	0.0	0.207733333333333	0.0	0.555053333333333	0.557176666666667	0.0	0.01074	0.0	0.160946666666667	0.0	0.430496666666667	0.0	0.0	0.0036899999999999	0.49737	0.0	0.0182233333333334	0.49955	0.0	1.0	0.0	0.0	0.0558133333333334	1.0	0.325096666666667	0.0	0.0	0.0084066666666666	1.0	0.58595	0.0	0.0064366666666666	0.0958933333333334	0.0	0.64799	1.0	0.02816	0.295946666666667	0.0	0.0550433333333333	0.0	0.0	1.0	0.02076	1.0	1.0	0.0015466666666667	0.0	0.0	0.451683333333333	0.0526633333333333	0.0331333333333333	1.0	0.154536666666667	0.0	0.0	0.63058	0.0	0.233713333333333	0.0	0.0	0.0	1.0	0.187006666666667	0.0	0.0	0.30269524444444446
DC	0.0020099999999999	0.0565099999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147633333333334	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0942233333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.282216666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.01361	0.0	0.0	0.0	0.0044233333333333	0.0	0.170803333333333	0.0	0.0	0.0245166666666666	0.0	0.0623	2.99999999999745e-05	0.0335833333333333	0.0	0.0	0.0	0.0701233333333333	0.0	0.0	0.0	0.00011	0.0	0.0	0.0	0.0	0.0	0.0	0.0430866666666667	0.0	1.0	0.0	0.0018033333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014166666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.562196666666667	0.0	0.0	0.0	0.0581566666666666	0.0	0.0007099999999999	0.0	0.0	0.0	0.00887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0402766666666666	0.0008933333333333	0.0	0.317453333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013266666666667	0.17247	0.451423333333333	0.0173666666666666	0.0001866666666666	0.0	0.0	0.0	0.0590233333333333	0.0	0.0022133333333332	0.0	0.0	0.0124033333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.14819	0.0	0.0	0.03819126666666665
Endothelial cells	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0176766666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132863333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0053666666666666	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524133333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03472213333333333
Eosinophils	0.515926666666667	1.0	0.0895733333333333	0.0973666666666667	0.605876666666667	0.0412566666666667	0.40663	0.0132833333333333	0.0273	0.43811	0.0243433333333334	0.127276666666667	0.0476933333333334	1.0	0.104936666666667	0.338826666666667	1.0	0.39929	0.0290133333333333	0.396033333333333	0.0	0.818733333333333	0.0002866666666666	0.204176666666667	1.0	0.24842	0.983633333333333	0.140796666666667	0.0363166666666667	0.341753333333333	0.10972	0.386416666666667	0.0	0.01472	0.0	0.0367733333333333	0.0860466666666667	0.20225	0.110143333333333	0.326086666666667	0.474966666666667	0.40927	0.0	0.159826666666667	0.0	0.0050533333333333	0.18988	0.187916666666667	0.320833333333333	0.0385766666666667	0.0111833333333333	0.0	0.0222	0.09976	0.12683	0.676276666666667	0.0528166666666666	0.22258	0.08369	0.0501733333333333	0.386416666666667	0.42074	0.954823333333333	0.0255433333333334	0.08506	0.65332	0.0483433333333333	0.0	0.0	0.161233333333333	0.0254566666666667	0.00617	0.01288	0.05031	0.821676666666667	0.384403333333333	0.0783166666666667	0.20945	0.17843	0.17162	0.451193333333333	0.0369133333333334	0.15493	0.442383333333333	0.0361033333333334	0.235566666666667	0.209866666666667	0.0	0.0056133333333333	0.379753333333333	0.06687	1.0	0.228306666666667	1.0	0.77149	0.47102	0.336626666666667	0.0182033333333333	1.0	0.0005433333333333	0.276876666666667	0.0	0.04979	0.353543333333333	0.0	0.937066666666667	0.201183333333333	0.0728366666666667	0.195043333333333	0.07812	0.20161	0.119463333333333	0.0250166666666667	1.0	0.17413	1.0	0.0196633333333334	0.10064	0.04896	0.198956666666667	0.0501733333333333	0.271256666666667	0.11968	0.328106666666667	0.584723333333333	0.0588166666666666	0.00682	0.0019099999999999	0.7451	1.0	0.56051	0.311233333333333	0.338293333333333	0.03302	0.0551366666666666	0.195043333333333	0.189226666666667	0.0303600000000001	0.09497	0.39144	1.0	0.110936666666667	0.324063333333333	0.271256666666667	0.18464	1.0	0.08275	0.570473333333333	0.205586666666667	0.565973333333333	0.27423213333333335
Epithelial cells	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33333333335517e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0341466666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0232733333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105933333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002199999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014094511111111116
Erythrocytes	1.0	1.0	0.857413333333333	1.0	0.157116666666667	1.0	0.03488	1.0	1.0	1.0	1.0	0.0061533333333333	1.0	1.0	1.0	1.0	1.0	0.13974	0.21357	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0757666666666666	1.0	1.0	1.0	0.497873333333333	1.0	1.0	1.0	1.0	1.0	2.99999999999745e-05	0.0018533333333333	1.0	0.0420833333333334	1.0	1.0	0.53764	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0088133333333333	1.0	1.0	1.0	1.0	0.0281633333333333	0.126003333333333	1.0	1.0	1.0	1.0	1.0	1.0	0.141746666666667	1.0	1.0	1.0	0.0002499999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00078	1.0	1.0	1.0	0.0022666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.24856	1.0	1.0	0.0065366666666666	1.0	0.03407	1.0	1.0	1.0	1.0	1.0	0.0025199999999999	0.0496799999999999	1.0	1.0	1.0	1.0	0.0010299999999999	0.03748	1.0	1.0	1.0	0.0438566666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0668733333333333	0.257276666666667	1.0	0.450623333333333	1.0	1.0	1.0	1.0	1.0	0.0186766666666667	0.0018533333333333	1.0	1.0	1.0	1.0	0.0638933333333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0379733333333333	1.0	0.651843333333333	1.0	0.37407	0.7881264000000001
Fibroblasts	0.0394866666666667	0.0916166666666667	1.0	0.319526666666667	0.0	0.0	0.0	0.32901	0.0	0.805756666666667	0.0	1.0	0.13949	0.56982	0.0	0.0	1.0	0.01263	1.0	0.0	0.0974933333333333	1.0	0.0491766666666666	0.0586066666666667	1.0	0.1468	0.0	0.82498	0.0	0.107663333333333	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0116733333333333	0.0	0.0	1.0	0.0	0.0	1.0	0.00087	1.0	0.0	0.0	0.458566666666667	1.0	0.0	0.232646666666667	0.0029666666666666	0.417466666666667	0.169626666666667	0.586096666666667	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.181406666666667	0.11505	0.0	0.0004399999999999	0.0011033333333333	0.0	0.181406666666667	0.01279	0.20341	0.395406666666667	0.76563	0.0	0.0	1.0	0.00397	0.0	0.01657	0.0	0.0	0.0	0.0	0.451336666666667	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0105566666666667	0.0029666666666666	0.18924	0.0	0.0	1.0	0.2509	0.0	0.0	0.07712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.414263333333333	0.300036666666667	0.234283333333333	1.0	0.0	0.0442466666666667	1.0	0.0	1.0	0.0	0.105986666666667	0.0	0.0	0.0034566666666666	1.0	1.0	0.152036666666667	0.0	1.0	0.30453	0.0	0.0784366666666667	1.0	0.700873333333333	0.0645066666666667	0.21636	0.0	0.0	0.17174	0.0	1.0	0.0	0.0673966666666667	0.0	0.0	0.28126284444444444
GMP	1.0	0.6967	1.0	0.54837	1.0	0.816896666666667	0.541843333333333	1.0	1.0	0.810836666666667	0.799323333333333	0.588963333333333	0.63496	1.0	0.719023333333333	0.390843333333333	0.83422	1.0	0.701853333333333	0.292346666666667	1.0	0.536536666666667	0.859323333333333	0.231476666666667	0.842206666666667	1.0	0.364023333333333	0.582196666666667	0.45016	1.0	0.447	0.493603333333333	0.944883333333333	1.0	1.0	0.69979	0.543606666666667	1.0	1.0	0.289583333333333	0.46452	0.789743333333333	1.0	0.422766666666667	1.0	1.0	0.668376666666667	1.0	1.0	0.901736666666667	1.0	1.0	1.0	1.0	1.0	0.25892	1.0	1.0	1.0	1.0	1.0	0.658283333333333	0.29367	0.50743	1.0	1.0	0.590583333333333	1.0	0.56408	0.198296666666667	0.248223333333333	1.0	1.0	1.0	0.779346666666667	0.404346666666667	1.0	1.0	1.0	0.417916666666667	0.798203333333333	0.607716666666667	1.0	0.519123333333333	0.575973333333333	1.0	0.681143333333333	1.0	1.0	0.72517	0.356463333333333	1.0	1.0	1.0	0.409133333333333	1.0	1.0	1.0	0.44033	1.0	1.0	0.45586	0.74243	1.0	0.498713333333333	1.0	0.620423333333333	1.0	0.533056666666667	0.398673333333333	0.77673	0.527723333333333	1.0	1.0	0.78847	1.0	1.0	0.516486666666667	1.0	1.0	1.0	1.0	1.0	1.0	0.720013333333333	1.0	0.214666666666667	0.866796666666667	1.0	1.0	0.55842	1.0	0.538353333333333	1.0	0.312253333333333	1.0	1.0	1.0	0.798203333333333	1.0	1.0	1.0	0.670273333333333	0.82882	0.67223	1.0	1.0	1.0	0.449373333333333	1.0	0.7962002444444445
HSC	0.08597	0.981246666666667	0.0003633333333333	0.0053566666666666	0.0	0.07221	0.0	0.00519	0.0	0.488303333333333	0.0	0.0789	1.0	1.0	0.0	0.0	0.811353333333333	0.0894233333333333	0.0500833333333334	0.0	0.95302	0.0	0.0	0.0043733333333333	1.0	0.25553	0.0	0.0774266666666666	0.0	0.714573333333333	0.14307	0.00639	0.0077266666666666	0.0	0.0	0.0068566666666666	0.0295333333333333	0.596306666666667	0.0105566666666667	0.0	0.0	0.0216	0.0	0.02623	0.0058533333333333	0.84421	0.0	0.09619	0.0	0.0988033333333334	0.113746666666667	0.467153333333333	0.0	0.0789	0.101333333333333	0.0	0.232513333333333	0.323473333333333	0.01279	0.0	1.0	0.84617	0.0	0.0	0.06576	0.65017	0.0	0.0	0.0	0.0	0.0	0.0918333333333333	0.0067033333333332	0.0	0.35661	0.0	0.160906666666667	0.0454599999999999	0.00543	0.0	0.0	0.02766	0.515206666666667	0.0	0.0280833333333333	0.15055	0.0372566666666667	0.0	0.0	0.126073333333333	0.0	0.108923333333333	0.0060599999999999	0.12992	1.0	0.09346	0.0	0.0563233333333333	0.0	0.174316666666667	0.0644333333333333	0.0	0.0689166666666666	0.55954	0.0	0.13207	0.0	0.0	0.0	0.0	0.0430033333333333	0.0	0.0	1.0	0.36027	0.555633333333333	0.18531	0.0278	0.166826666666667	0.0	0.10394	0.317656666666667	0.0003199999999999	0.152056666666667	0.0216	0.19444	0.0	0.01234	0.141796666666667	1.0	0.6652	0.146556666666667	0.0	0.199633333333333	0.0	0.0	0.11942	1.0	0.0469266666666667	0.0216	1.0	0.0095633333333333	0.02883	0.0	0.199086666666667	0.286706666666667	0.0	0.354713333333333	0.0	0.01192	0.17185031111111107
Hepatocytes	1.0	0.0	0.0	0.0	0.144193333333333	0.0	0.0	0.0008866666666667	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.61687	1.0	0.0	0.72355	0.0	0.0	1.0	0.0	1.0	0.362926666666667	1.0	0.0	0.0	0.69153	0.0	0.0	1.0	1.0	9.99999999995449e-06	0.0152600000000001	0.07324	1.0	0.895283333333333	0.0	1.0	0.0	0.0160533333333334	0.554533333333333	0.0	0.0	0.0	0.0	0.336423333333333	0.0	0.0	0.0	0.0178466666666667	0.0	0.0	0.0	0.0178466666666667	0.0595933333333334	0.0	1.0	0.0136333333333334	0.956136666666667	0.0136333333333334	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.177856666666667	0.0008866666666667	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0015766666666666	0.0	0.0	0.0	0.200846666666667	1.0	0.0	0.0	0.294746666666667	0.0	0.0	0.155866666666667	0.0	0.0	0.0080533333333333	0.408316666666667	0.0018766666666666	0.3324	1.0	0.0	0.528936666666667	0.0	0.0	0.0	0.0	0.0	1.0	0.585313333333333	0.0	0.0	0.18422	0.474716666666667	0.0423166666666667	0.0	0.0644866666666667	0.05491	1.0	0.0	0.0	1.0	0.0	0.74999	0.02695	0.0258466666666667	0.0	1.0	0.0808166666666666	1.0	0.0	0.0	0.0	1.0	0.0	0.460536666666667	0.0644866666666667	0.0	0.0	0.0	0.0	0.460536666666667	0.0	0.0	0.450683333333333	0.0	1.0	0.0	0.22897748888888894
