driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_3_cluster_label_3.2;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.1;Driver_4_cluster_label_4.2;Driver_4_cluster_label_4.3
DUSP1;10.0;80.0;3.0;78.0;9.0;9.0;1.0;1.0;79.0
DUSP16;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
DUSP21;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
DUSP3;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
DUSP6;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
DVL2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
DVL3;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
DYNC1H1;3.0;25.0;1.0;24.0;3.0;3.0;0.0;1.0;24.0
DYNC1I2;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
DYNLL1;2.0;26.0;0.0;26.0;2.0;2.0;0.0;0.0;26.0
DYNLL2;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
DYNLRB1;3.0;14.0;0.0;14.0;3.0;3.0;0.0;0.0;14.0
DYNLT1;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
DYRK1A;3.0;26.0;1.0;25.0;3.0;3.0;0.0;0.0;26.0
DYRK1B;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
DZIP1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
E2F1;10.0;88.0;2.0;86.0;10.0;10.0;0.0;1.0;87.0
E2F2;5.0;37.0;0.0;37.0;5.0;5.0;0.0;0.0;37.0
E2F3;12.0;89.0;3.0;87.0;11.0;11.0;1.0;1.0;88.0
E2F4;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
E2F5;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
E2F6;4.0;15.0;0.0;15.0;4.0;4.0;0.0;0.0;15.0
EAF1;3.0;28.0;1.0;27.0;3.0;3.0;0.0;1.0;27.0
EARS2;3.0;17.0;1.0;16.0;3.0;3.0;0.0;1.0;16.0
EBF1;8.0;79.0;3.0;77.0;7.0;7.0;1.0;1.0;78.0
EBF2;2.0;4.0;0.0;4.0;2.0;2.0;0.0;0.0;4.0
EBF3;3.0;9.0;0.0;9.0;3.0;3.0;0.0;0.0;9.0
ECE1;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
ECE2;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
ECHS1;1.0;13.0;1.0;12.0;1.0;1.0;0.0;1.0;12.0
ECT2;4.0;16.0;0.0;16.0;4.0;4.0;0.0;0.0;16.0
EDA;8.0;61.0;2.0;59.0;8.0;8.0;0.0;1.0;60.0
EDA2R;2.0;11.0;0.0;11.0;2.0;2.0;0.0;0.0;11.0
EDAR;1.0;30.0;0.0;30.0;1.0;1.0;0.0;0.0;30.0
EDARADD;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
EDF1;0.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0
EDN1;5.0;52.0;2.0;51.0;4.0;4.0;1.0;1.0;51.0
EDN2;3.0;10.0;0.0;10.0;3.0;3.0;0.0;0.0;10.0
EDN3;3.0;34.0;2.0;33.0;2.0;2.0;1.0;0.0;34.0
EDNRA;9.0;62.0;2.0;61.0;8.0;8.0;1.0;0.0;62.0
EDNRB;5.0;65.0;3.0;63.0;4.0;4.0;1.0;1.0;64.0
EEA1;2.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0
EEF1A1;3.0;22.0;1.0;22.0;2.0;2.0;1.0;0.0;22.0
EEF1A2;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
EEF1B2;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
EEF1D;3.0;13.0;0.0;13.0;3.0;3.0;0.0;0.0;13.0
EEF1E1;4.0;18.0;0.0;18.0;4.0;4.0;0.0;0.0;18.0
EEF1G;5.0;56.0;1.0;55.0;5.0;5.0;0.0;0.0;56.0
EEF2;0.0;21.0;1.0;20.0;0.0;0.0;0.0;0.0;21.0
EEF2K;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0
EFEMP2;0.0;10.0;1.0;9.0;0.0;0.0;0.0;0.0;10.0
EFHD1;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
EFNA1;6.0;55.0;3.0;53.0;5.0;5.0;1.0;1.0;54.0
EFNA2;3.0;23.0;1.0;22.0;3.0;3.0;0.0;0.0;23.0
EFNA3;8.0;67.0;3.0;65.0;7.0;7.0;1.0;1.0;66.0
EFNA4;6.0;45.0;2.0;44.0;5.0;5.0;1.0;1.0;44.0
EFNA5;8.0;72.0;3.0;70.0;7.0;7.0;1.0;1.0;71.0
EFNB1;8.0;68.0;3.0;66.0;7.0;7.0;1.0;1.0;67.0
EFNB2;2.0;32.0;2.0;31.0;1.0;1.0;1.0;0.0;32.0
EFNB3;9.0;66.0;3.0;64.0;8.0;8.0;1.0;1.0;65.0
EFS;7.0;39.0;2.0;38.0;6.0;6.0;1.0;1.0;38.0
EFTUD2;12.0;92.0;3.0;90.0;11.0;11.0;1.0;1.0;91.0
EGF;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
EGFL7;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0
EGFR;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
EGLN1;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
EGLN3;2.0;10.0;1.0;9.0;2.0;2.0;0.0;1.0;9.0
EGR1;11.0;82.0;3.0;80.0;10.0;10.0;1.0;1.0;81.0
EGR2;9.0;82.0;3.0;80.0;8.0;8.0;1.0;1.0;81.0
EGR3;2.0;16.0;1.0;15.0;2.0;2.0;0.0;1.0;15.0
EGR4;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
EHD1;5.0;48.0;1.0;47.0;5.0;5.0;0.0;0.0;48.0
EHD3;1.0;8.0;0.0;8.0;1.0;1.0;0.0;0.0;8.0
EHHADH;1.0;5.0;0.0;5.0;1.0;1.0;0.0;0.0;5.0
EHMT1;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
EHMT2;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
EIF1AX;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
EIF1B;1.0;29.0;1.0;28.0;1.0;1.0;0.0;0.0;29.0
EIF2AK2;12.0;89.0;3.0;87.0;11.0;11.0;1.0;1.0;88.0
EIF2AK3;11.0;76.0;3.0;74.0;10.0;10.0;1.0;1.0;75.0
EIF2AK4;1.0;11.0;0.0;11.0;1.0;1.0;0.0;0.0;11.0
EIF2B1;5.0;48.0;2.0;47.0;4.0;4.0;1.0;0.0;48.0
EIF2B2;1.0;9.0;0.0;9.0;1.0;1.0;0.0;0.0;9.0
EIF2B3;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
EIF2B4;10.0;75.0;3.0;73.0;9.0;9.0;1.0;1.0;74.0
EIF2B5;3.0;20.0;0.0;20.0;3.0;3.0;0.0;0.0;20.0
EIF2S1;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
EIF2S2;1.0;15.0;0.0;15.0;1.0;1.0;0.0;0.0;15.0
EIF2S3;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
EIF3A;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
EIF3B;7.0;72.0;2.0;70.0;7.0;7.0;0.0;1.0;71.0
EIF3C;7.0;46.0;1.0;45.0;7.0;7.0;0.0;1.0;45.0
EIF3D;3.0;19.0;1.0;18.0;3.0;3.0;0.0;1.0;18.0
EIF3E;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
EIF3F;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
EIF3G;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
EIF3H;3.0;32.0;2.0;31.0;2.0;2.0;1.0;0.0;32.0
EIF3I;2.0;8.0;0.0;8.0;2.0;2.0;0.0;0.0;8.0
EIF3J;2.0;5.0;0.0;5.0;2.0;2.0;0.0;0.0;5.0
EIF3K;0.0;16.0;0.0;16.0;0.0;0.0;0.0;0.0;16.0
EIF4A1;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
EIF4A3;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
EIF4B;1.0;11.0;0.0;11.0;1.0;1.0;0.0;0.0;11.0
EIF4E;12.0;89.0;3.0;87.0;11.0;11.0;1.0;1.0;88.0
EIF4E1B;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
EIF4E2;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
EIF4EBP1;7.0;44.0;1.0;44.0;6.0;6.0;1.0;0.0;44.0
EIF4EBP3;2.0;8.0;1.0;7.0;2.0;2.0;0.0;1.0;7.0
EIF4G1;7.0;23.0;2.0;22.0;6.0;6.0;1.0;1.0;22.0
EIF4G2;0.0;17.0;0.0;17.0;0.0;0.0;0.0;0.0;17.0
EIF4G3;0.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0
EIF4H;1.0;12.0;1.0;11.0;1.0;1.0;0.0;1.0;11.0
EIF5;10.0;54.0;0.0;54.0;10.0;10.0;0.0;0.0;54.0
EIF5A;8.0;71.0;3.0;69.0;7.0;7.0;1.0;1.0;70.0
EIF5A2;10.0;59.0;2.0;58.0;9.0;9.0;1.0;1.0;58.0
EIF5AL1;2.0;19.0;1.0;18.0;2.0;2.0;0.0;0.0;19.0
EIF5B;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
EIF6;6.0;43.0;0.0;43.0;6.0;6.0;0.0;0.0;43.0
ELAVL1;3.0;9.0;0.0;9.0;3.0;3.0;0.0;0.0;9.0
ELAVL2;5.0;29.0;0.0;29.0;5.0;5.0;0.0;0.0;29.0
ELAVL3;10.0;80.0;3.0;78.0;9.0;9.0;1.0;1.0;79.0
ELAVL4;6.0;55.0;3.0;53.0;5.0;5.0;1.0;1.0;54.0
ELF1;9.0;81.0;2.0;79.0;9.0;9.0;0.0;1.0;80.0
ELF2;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
ELF3;3.0;23.0;1.0;23.0;2.0;2.0;1.0;0.0;23.0
ELF5;2.0;31.0;1.0;30.0;2.0;2.0;0.0;0.0;31.0
ELK1;12.0;90.0;3.0;88.0;11.0;11.0;1.0;1.0;89.0
ELK3;4.0;18.0;0.0;18.0;4.0;4.0;0.0;0.0;18.0
ELK4;6.0;49.0;2.0;47.0;6.0;6.0;0.0;1.0;48.0
ELL;4.0;44.0;3.0;42.0;3.0;3.0;1.0;1.0;43.0
ELL2;1.0;13.0;0.0;13.0;1.0;1.0;0.0;0.0;13.0
ELN;2.0;26.0;0.0;26.0;2.0;2.0;0.0;0.0;26.0
ELP2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ELP4;0.0;9.0;1.0;8.0;0.0;0.0;0.0;0.0;9.0
ELSPBP1;2.0;11.0;0.0;11.0;2.0;2.0;0.0;0.0;11.0
EMD;1.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0
EMILIN1;3.0;36.0;2.0;35.0;2.0;2.0;1.0;0.0;36.0
EMILIN2;1.0;8.0;0.0;8.0;1.0;1.0;0.0;0.0;8.0
EMP3;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
EMSY;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
EMX2;3.0;2.0;0.0;2.0;3.0;3.0;0.0;0.0;2.0
EN1;2.0;5.0;1.0;5.0;1.0;1.0;1.0;0.0;5.0
EN2;6.0;40.0;1.0;39.0;6.0;6.0;0.0;1.0;39.0
ENAH;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0
ENDOG;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ENG;5.0;48.0;1.0;48.0;4.0;4.0;1.0;0.0;48.0
ENO1;0.0;13.0;1.0;12.0;0.0;0.0;0.0;1.0;12.0
ENO2;1.0;9.0;2.0;8.0;0.0;0.0;1.0;0.0;9.0
ENO3;0.0;17.0;1.0;16.0;0.0;0.0;0.0;1.0;16.0
ENOX1;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
ENOX2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ENPP1;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
EOMES;1.0;15.0;0.0;15.0;1.0;1.0;0.0;0.0;15.0
EP400;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
EPAS1;8.0;76.0;3.0;74.0;7.0;7.0;1.0;1.0;75.0
EPB41;9.0;52.0;1.0;51.0;9.0;9.0;0.0;1.0;51.0
EPB41L1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
EPB41L3;1.0;7.0;0.0;7.0;1.0;1.0;0.0;0.0;7.0
EPB42;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
EPC1;11.0;88.0;3.0;86.0;10.0;10.0;1.0;1.0;87.0
EPC2;1.0;12.0;0.0;12.0;1.0;1.0;0.0;0.0;12.0
EPHA1;8.0;42.0;0.0;42.0;8.0;8.0;0.0;0.0;42.0
EPHA2;9.0;62.0;1.0;61.0;9.0;9.0;0.0;1.0;61.0
EPHA3;6.0;46.0;1.0;45.0;6.0;6.0;0.0;1.0;45.0
EPHA4;12.0;85.0;3.0;83.0;11.0;11.0;1.0;1.0;84.0
EPHA5;6.0;31.0;1.0;30.0;6.0;6.0;0.0;0.0;31.0
EPHA6;2.0;13.0;0.0;13.0;2.0;2.0;0.0;0.0;13.0
EPHA7;4.0;23.0;0.0;23.0;4.0;4.0;0.0;0.0;23.0
EPHA8;6.0;37.0;0.0;37.0;6.0;6.0;0.0;0.0;37.0
EPHB1;9.0;81.0;2.0;79.0;9.0;9.0;0.0;1.0;80.0
EPHB2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
EPHB3;2.0;6.0;0.0;6.0;2.0;2.0;0.0;0.0;6.0
EPHB6;6.0;35.0;1.0;35.0;5.0;5.0;1.0;0.0;35.0
EPN1;12.0;76.0;3.0;74.0;11.0;11.0;1.0;1.0;75.0
EPO;2.0;14.0;0.0;14.0;2.0;2.0;0.0;0.0;14.0
EPOR;4.0;21.0;0.0;21.0;4.0;4.0;0.0;0.0;21.0
EPRS;5.0;44.0;2.0;43.0;4.0;4.0;1.0;0.0;44.0
EPS15;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
EPS15L1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0
EPS8;0.0;22.0;2.0;20.0;0.0;0.0;0.0;1.0;21.0
EPX;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
ERBB2;10.0;73.0;3.0;71.0;9.0;9.0;1.0;1.0;72.0
ERBB3;11.0;89.0;3.0;87.0;10.0;10.0;1.0;1.0;88.0
ERBB4;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
ERC1;2.0;3.0;1.0;3.0;1.0;1.0;1.0;0.0;3.0
ERCC1;10.0;82.0;2.0;81.0;9.0;9.0;1.0;0.0;82.0
ERCC2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
ERCC3;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
ERCC4;0.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0
ERCC5;7.0;58.0;0.0;58.0;7.0;7.0;0.0;0.0;58.0
ERCC6;0.0;12.0;1.0;11.0;0.0;0.0;0.0;0.0;12.0
ERCC6L;1.0;7.0;0.0;7.0;1.0;1.0;0.0;0.0;7.0
ERCC8;7.0;56.0;3.0;54.0;6.0;6.0;1.0;1.0;55.0
ERF;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ERG;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
ERGIC1;4.0;21.0;0.0;21.0;4.0;4.0;0.0;0.0;21.0
ERGIC3;2.0;19.0;0.0;19.0;2.0;2.0;0.0;0.0;19.0
ERH;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
ERN1;2.0;16.0;0.0;16.0;2.0;2.0;0.0;0.0;16.0
ERN2;3.0;20.0;2.0;19.0;2.0;2.0;1.0;0.0;20.0
ESPL1;2.0;4.0;0.0;4.0;2.0;2.0;0.0;0.0;4.0
ESR1;10.0;83.0;2.0;81.0;10.0;10.0;0.0;1.0;82.0
ESR2;10.0;83.0;3.0;81.0;9.0;9.0;1.0;1.0;82.0
ESRRA;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
ESRRB;3.0;22.0;1.0;21.0;3.0;3.0;0.0;0.0;22.0
ESRRG;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0
ETF1;0.0;12.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0
ETFA;2.0;11.0;0.0;11.0;2.0;2.0;0.0;0.0;11.0
ETFB;11.0;78.0;2.0;77.0;10.0;10.0;1.0;0.0;78.0
ETFDH;1.0;15.0;0.0;15.0;1.0;1.0;0.0;0.0;15.0
ETS1;11.0;90.0;3.0;88.0;10.0;10.0;1.0;1.0;89.0
ETS2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
ETV1;11.0;87.0;3.0;85.0;10.0;10.0;1.0;1.0;86.0
ETV3;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
ETV4;3.0;39.0;2.0;37.0;3.0;3.0;0.0;1.0;38.0
ETV5;1.0;10.0;2.0;9.0;0.0;0.0;1.0;1.0;9.0
ETV7;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0
EVI2B;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
EVI5;0.0;16.0;0.0;16.0;0.0;0.0;0.0;0.0;16.0
EVL;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
EVPL;11.0;68.0;3.0;66.0;10.0;10.0;1.0;1.0;67.0
EVX1;2.0;17.0;0.0;17.0;2.0;2.0;0.0;0.0;17.0
EWSR1;10.0;71.0;3.0;69.0;9.0;9.0;1.0;1.0;70.0
EXO1;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
EXOC1;4.0;38.0;1.0;37.0;4.0;4.0;0.0;0.0;38.0
EXOC2;2.0;16.0;1.0;15.0;2.0;2.0;0.0;1.0;15.0
EXOC3;2.0;17.0;0.0;17.0;2.0;2.0;0.0;0.0;17.0
EXOC4;1.0;14.0;0.0;14.0;1.0;1.0;0.0;0.0;14.0
EXOC5;9.0;78.0;3.0;76.0;8.0;8.0;1.0;1.0;77.0
EXOC6;7.0;39.0;2.0;37.0;7.0;7.0;0.0;1.0;38.0
EXOC7;6.0;38.0;2.0;37.0;5.0;5.0;1.0;1.0;37.0
EXOC8;11.0;80.0;3.0;78.0;10.0;10.0;1.0;1.0;79.0
EXOSC1;9.0;56.0;2.0;55.0;8.0;8.0;1.0;0.0;56.0
EXOSC10;4.0;51.0;1.0;51.0;3.0;3.0;1.0;0.0;51.0
EXOSC2;5.0;16.0;1.0;16.0;4.0;4.0;1.0;0.0;16.0
EXOSC3;4.0;45.0;1.0;44.0;4.0;4.0;0.0;0.0;45.0
EXOSC5;3.0;27.0;1.0;26.0;3.0;3.0;0.0;1.0;26.0
EXOSC6;5.0;41.0;2.0;39.0;5.0;5.0;0.0;1.0;40.0
EXOSC7;6.0;55.0;1.0;54.0;6.0;6.0;0.0;1.0;54.0
EXOSC8;4.0;24.0;1.0;24.0;3.0;3.0;1.0;0.0;24.0
EXOSC9;1.0;7.0;0.0;7.0;1.0;1.0;0.0;0.0;7.0
EXT1;4.0;26.0;2.0;25.0;3.0;3.0;1.0;0.0;26.0
EXT2;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
EXTL1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
EYA1;2.0;10.0;1.0;10.0;1.0;1.0;1.0;0.0;10.0
EYA2;4.0;35.0;2.0;33.0;4.0;4.0;0.0;1.0;34.0
EYA3;4.0;36.0;0.0;36.0;4.0;4.0;0.0;0.0;36.0
EYA4;2.0;13.0;0.0;13.0;2.0;2.0;0.0;0.0;13.0
EZH1;10.0;52.0;1.0;52.0;9.0;9.0;1.0;0.0;52.0
EZH2;4.0;37.0;1.0;36.0;4.0;4.0;0.0;1.0;36.0
EZR;4.0;25.0;2.0;24.0;3.0;3.0;1.0;1.0;24.0
F10;10.0;61.0;1.0;61.0;9.0;9.0;1.0;0.0;61.0
F11;4.0;56.0;2.0;54.0;4.0;4.0;0.0;1.0;55.0
F11R;5.0;44.0;2.0;43.0;4.0;4.0;1.0;1.0;43.0
F12;12.0;91.0;3.0;89.0;11.0;11.0;1.0;1.0;90.0
F13A1;0.0;22.0;0.0;22.0;0.0;0.0;0.0;0.0;22.0
F13B;1.0;14.0;0.0;14.0;1.0;1.0;0.0;0.0;14.0
F2;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
F2R;7.0;66.0;3.0;64.0;6.0;6.0;1.0;1.0;65.0
F2RL1;8.0;66.0;3.0;64.0;7.0;7.0;1.0;1.0;65.0
F2RL2;2.0;35.0;0.0;35.0;2.0;2.0;0.0;0.0;35.0
F2RL3;12.0;79.0;3.0;77.0;11.0;11.0;1.0;1.0;78.0
F3;3.0;15.0;1.0;15.0;2.0;2.0;1.0;0.0;15.0
F5;5.0;32.0;0.0;32.0;5.0;5.0;0.0;0.0;32.0
F7;0.0;12.0;1.0;11.0;0.0;0.0;0.0;1.0;11.0
F8;2.0;8.0;0.0;8.0;2.0;2.0;0.0;0.0;8.0
F9;12.0;84.0;2.0;83.0;11.0;11.0;1.0;0.0;84.0
FABP1;2.0;17.0;1.0;16.0;2.0;2.0;0.0;0.0;17.0
FABP3;0.0;15.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0
FABP4;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
FABP6;3.0;35.0;1.0;34.0;3.0;3.0;0.0;0.0;35.0
FADD;7.0;37.0;1.0;36.0;7.0;7.0;0.0;1.0;36.0
FAF1;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
FAH;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
FAM96B;1.0;15.0;0.0;15.0;1.0;1.0;0.0;0.0;15.0
FANCA;1.0;5.0;1.0;4.0;1.0;1.0;0.0;1.0;4.0
FANCB;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
FANCC;9.0;56.0;1.0;56.0;8.0;8.0;1.0;0.0;56.0
FANCD2;12.0;82.0;3.0;80.0;11.0;11.0;1.0;1.0;81.0
FANCE;2.0;12.0;0.0;12.0;2.0;2.0;0.0;0.0;12.0
FANCF;2.0;35.0;2.0;33.0;2.0;2.0;0.0;1.0;34.0
FANCG;7.0;76.0;3.0;74.0;6.0;6.0;1.0;1.0;75.0
FANCL;3.0;19.0;1.0;18.0;3.0;3.0;0.0;1.0;18.0
FANCM;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
FAR1;5.0;30.0;0.0;30.0;5.0;5.0;0.0;0.0;30.0
FAR2;1.0;27.0;1.0;27.0;0.0;0.0;1.0;0.0;27.0
FARSA;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
FARSB;1.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0
FAS;1.0;35.0;0.0;35.0;1.0;1.0;0.0;0.0;35.0
FASLG;6.0;63.0;2.0;61.0;6.0;6.0;0.0;1.0;62.0
FASN;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
FAT1;4.0;53.0;2.0;51.0;4.0;4.0;0.0;1.0;52.0
FAT2;8.0;64.0;2.0;62.0;8.0;8.0;0.0;1.0;63.0
FAU;2.0;17.0;0.0;17.0;2.0;2.0;0.0;0.0;17.0
FBL;2.0;9.0;0.0;9.0;2.0;2.0;0.0;0.0;9.0
FBLIM1;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
FBLN1;0.0;17.0;1.0;16.0;0.0;0.0;0.0;0.0;17.0
FBLN2;6.0;23.0;0.0;23.0;6.0;6.0;0.0;0.0;23.0
FBN1;10.0;73.0;3.0;71.0;9.0;9.0;1.0;1.0;72.0
FBN2;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
FBXO11;1.0;10.0;0.0;10.0;1.0;1.0;0.0;0.0;10.0
FBXO2;2.0;16.0;1.0;16.0;1.0;1.0;1.0;0.0;16.0
FBXO4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
FBXO5;2.0;7.0;0.0;7.0;2.0;2.0;0.0;0.0;7.0
FBXO7;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
FBXW11;0.0;23.0;0.0;23.0;0.0;0.0;0.0;0.0;23.0
FBXW2;2.0;12.0;1.0;12.0;1.0;1.0;1.0;0.0;12.0
FBXW7;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
FBXW8;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0
FCAR;4.0;22.0;0.0;22.0;4.0;4.0;0.0;0.0;22.0
FCER1A;9.0;84.0;3.0;82.0;8.0;8.0;1.0;1.0;83.0
FCER1G;12.0;93.0;3.0;91.0;11.0;11.0;1.0;1.0;92.0
FCER2;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
FCGR1A;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
FCGR2A;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
FCGR2B;1.0;15.0;1.0;14.0;1.0;1.0;0.0;0.0;15.0
FCGR3A;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0
FCGR3B;6.0;61.0;3.0;59.0;5.0;5.0;1.0;1.0;60.0
FCGRT;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
FDX1;1.0;23.0;0.0;23.0;1.0;1.0;0.0;0.0;23.0
FECH;2.0;6.0;0.0;6.0;2.0;2.0;0.0;0.0;6.0
FEN1;1.0;5.0;1.0;5.0;0.0;0.0;1.0;0.0;5.0
FER;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
FERMT2;2.0;11.0;0.0;11.0;2.0;2.0;0.0;0.0;11.0
FES;11.0;85.0;3.0;83.0;10.0;10.0;1.0;1.0;84.0
FEV;4.0;16.0;1.0;16.0;3.0;3.0;1.0;0.0;16.0
FEZ1;9.0;59.0;0.0;59.0;9.0;9.0;0.0;0.0;59.0
FEZ2;3.0;25.0;3.0;23.0;2.0;2.0;1.0;1.0;24.0
FGA;8.0;47.0;3.0;45.0;7.0;7.0;1.0;1.0;46.0
FGB;6.0;56.0;3.0;54.0;5.0;5.0;1.0;1.0;55.0
FGD1;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
FGF1;9.0;68.0;2.0;67.0;8.0;8.0;1.0;1.0;67.0
